date,time,temperature,visibility,pressure,humidity,gusts_wind,wind_speed,wind_dir,total_cloud,low_cloud,medium_cloud,high_cloud,sort_prep
2023-04-18,4,0.7225585937500227,52.27149151611328,6.0,5.0,3.779167115688324,2.9146857387864493,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,5,0.7828613281250227,53.318094284057615,6.0,5.0,3.84375,3.1326373191207533,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,6,1.1051269531250227,53.252,6.0,5.0,3.4706387519836426,3.2820620089818657,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,7,3.0426269531250227,48.95670906066896,6.0,4.0,3.270879626274109,3.108295065644433,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,8,5.395166015625023,51.19983129882812,6.0,3.0,5.6484375,3.4755589279283736,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,9,7.650781250000023,51.91199951171875,6.0,3.0,7.594997406005859,4.508281107301024,S,1.0,1.0,1.0,0.0,0.0
2023-04-18,10,9.982080078125025,42.24799951171875,7.0,2.0,7.166720867156982,4.265397149473636,S,1.0,1.0,0.0,0.0,0.0
2023-04-18,11,11.471826171875025,44.92020190429688,7.0,2.0,7.890625,4.029253022011157,S,1.0,1.0,0.0,0.0,0.0
2023-04-18,12,12.002587890625025,52.67999951171875,6.0,2.0,9.6015625,4.389572165790996,SW,1.0,1.0,0.0,0.0,0.0
2023-04-18,13,12.703515625000025,46.1819423828125,6.0,1.0,9.409186124801636,4.400173642743653,S,2.0,2.0,2.0,0.0,0.0
2023-04-18,14,13.099023437500025,41.97136962890625,6.0,1.0,9.664478573948143,4.859057113203817,S,1.0,1.0,1.0,0.0,0.0
2023-04-18,15,13.190332031250025,47.74670092773437,6.0,1.0,12.907782077789308,5.8882838053558295,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,16,12.903222656250025,45.574911376953125,6.0,1.0,10.978463411331177,5.46611097674244,SW,0.0,0.0,0.0,0.0,0.0
2023-04-18,17,12.357324218750025,49.68108837890625,6.0,1.0,10.065142750740051,5.581510022883513,SW,0.0,0.0,0.0,0.0,0.0
2023-04-18,18,11.284082031250025,52.44645971679688,6.0,1.0,9.419563863426449,5.2090597453313805,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,19,10.196679687500025,52.48799951171875,6.0,2.0,7.7890625,4.928228008458089,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,20,8.468652343750023,53.28799951171875,6.0,2.0,7.743237137794495,3.979473312720804,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,21,6.704980468750023,53.38399951171875,7.0,3.0,4.8848055228590965,3.2466077694162068,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,22,5.195947265625023,53.57599951171875,7.0,3.0,3.781740188598633,3.355232747410062,S,0.0,0.0,0.0,0.0,0.0
2023-04-18,23,4.067529296875023,53.51199951171875,7.0,4.0,3.1469627246260643,3.2111025679792418,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,0,3.0499511718750227,53.12799951171875,7.0,4.0,4.4921875,3.199003628768776,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,1,2.5821777343750227,52.90399951171875,7.0,4.0,3.558003816753626,3.5066096316700475,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,2,1.7528320312500227,52.34992491149902,6.0,5.0,3.3433511704206467,2.7652310453478464,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,3,1.2323242187500227,52.48799951171875,6.0,5.0,2.7734375,2.4888964037727863,S,1.0,1.0,0.0,0.0,0.0
2023-04-19,4,0.6698242187500227,51.05535173034668,6.0,5.0,2.6816115975379944,2.4870208904431785,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,5,0.3414550781250227,51.830147705078126,6.0,5.0,3.561297740787268,2.51871866646585,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,6,0.4149414062500227,51.00894207763672,6.0,5.0,3.806720197200775,2.637897061323873,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,7,2.0841308593750227,51.94,6.0,5.0,3.7761648860760033,2.8303044920303546,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,8,4.084619140625023,52.02142539978027,6.0,4.0,4.170347034931183,2.7256875966783367,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,9,6.630273437500023,51.367529327392575,6.0,3.0,4.5390625,2.7686428400365672,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,10,9.351464843750025,47.844,6.0,2.0,4.802355766296387,2.700897002100973,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,11,11.063134765625025,50.148,6.0,2.0,5.600498795509338,3.0716630596253065,S,2.0,2.0,0.0,0.0,0.0
2023-04-19,12,11.975488281250025,45.252,6.0,1.0,6.770391464233398,3.905632061529176,SW,4.0,4.0,4.0,0.0,0.0
2023-04-19,13,12.602929687500025,52.484,6.0,1.0,8.853693723678589,3.858012246635081,SW,6.0,0.0,6.0,0.0,0.0
2023-04-19,14,13.059716796875025,52.164,6.0,1.0,7.765267848968506,4.0182026995231,SW,0.0,0.0,0.0,0.0,0.0
2023-04-19,15,13.230859375000025,39.78,6.0,1.0,7.970105171203613,3.261878717282069,SW,0.0,0.0,0.0,0.0,0.0
2023-04-19,16,13.115136718750025,50.596,6.0,1.0,7.443210124969482,3.2913536364700224,SW,1.0,0.0,1.0,1.0,0.0
2023-04-19,17,13.099023437500025,53.30799075317383,6.0,1.0,6.522740602493286,3.382091443876785,SW,0.0,0.0,0.0,0.0,0.0
2023-04-19,18,12.616357421875025,53.3928818359375,6.0,1.0,6.766400132328272,3.0469277467241227,SW,0.0,0.0,0.0,0.0,0.0
2023-04-19,19,11.308007812500025,52.6745322265625,6.0,1.0,6.142081797122955,2.3905998163030757,SW,1.0,1.0,1.0,0.0,0.0
2023-04-19,20,9.130517578125025,53.63999951171875,6.0,2.0,4.302219212055206,1.6776959538438956,SW,1.0,1.0,0.0,0.0,0.0
2023-04-19,21,5.859521484375023,51.55999951171875,6.0,2.0,2.4500598907470703,1.9540108348507217,SW,0.0,0.0,0.0,0.0,0.0
2023-04-19,22,3.4562011718750227,41.63999951171875,6.0,3.0,1.7421875,1.602704638360566,S,0.0,0.0,0.0,0.0,0.0
2023-04-19,23,2.0533691406250227,54.78483749389648,6.0,4.0,1.1553285121917725,1.003035979992295,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,0,0.8785644531250227,53.92168505859375,6.0,4.0,0.829353179782629,0.7247224953454938,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,1,-0.1011718749999772,53.534103561401366,6.0,5.0,1.3468145094811916,1.3352724384546657,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,2,-0.7972167968749773,53.61269952392578,6.0,5.0,1.0753373503684998,0.9854651807672083,S,1.0,1.0,0.0,0.0,0.0
2023-04-20,3,-1.1229003906249773,51.68852075195313,6.0,5.0,1.5997982025146484,1.6233194766295158,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,4,-1.6597656249999773,50.53599951171875,6.0,6.0,1.7148864269256592,1.4753797386309406,SE,0.0,0.0,0.0,0.0,0.0
2023-04-20,5,-1.5584472656249773,51.54147216796875,6.0,6.0,1.5078125,1.3581888609231276,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,6,-1.2999023437499773,49.97899354553223,6.0,5.0,1.1639710664749146,1.0458648701865845,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,7,1.3070312500000227,51.30989453125,6.0,5.0,1.0099731385707855,0.9253778703625803,SE,0.0,0.0,0.0,0.0,0.0
2023-04-20,8,5.216455078125023,51.193028076171885,6.0,3.0,1.2807762622833252,1.0789592632277527,S,0.0,0.0,0.0,0.0,0.0
2023-04-20,9,8.489404296875023,53.636,6.0,2.0,2.046875,0.8395213183190828,S,2.0,2.0,2.0,1.0,0.0
2023-04-20,10,10.989404296875025,49.604,6.0,1.0,1.6254005432128906,0.9883294913512792,SE,7.0,7.0,7.0,0.0,0.0
2023-04-20,11,12.734033203125025,47.34137672424317,6.0,1.0,3.763281047344208,1.1501732958462174,E,8.0,0.0,8.0,0.0,0.0
2023-04-20,12,13.741601562500025,49.38,6.0,1.0,3.768158197402954,1.2295120712322685,E,5.0,0.0,5.0,1.0,0.0
2023-04-20,13,14.635400390625025,50.02,6.0,1.0,4.6676782965660095,1.3982356936788292,E,7.0,0.0,7.0,0.0,0.0
2023-04-20,14,15.136376953125025,53.3394211730957,6.0,1.0,4.1022268533706665,1.4985888581556448,E,4.0,0.0,4.0,0.0,0.0
2023-04-20,15,15.840478515625025,52.4725301361084,6.0,1.0,4.705514907836914,1.8493423486031624,NE,1.0,0.0,1.0,1.0,0.0
2023-04-20,16,16.180810546875023,53.3138172454834,6.0,1.0,4.085315108299255,1.62373159568016,NE,0.0,0.0,0.0,0.0,0.0
2023-04-20,17,16.386865234375023,53.89961784362793,6.0,1.0,3.730629980564117,1.826403081156411,NE,1.0,0.0,1.0,1.0,0.0
2023-04-20,18,16.093408203125023,50.549328125,6.0,1.0,2.998539511114359,2.1269437140406766,NE,0.0,0.0,0.0,0.0,0.0
2023-04-20,19,13.941552734375025,54.148,6.0,1.0,3.377258062362671,1.492014740550507,NE,6.0,6.0,6.0,6.0,0.0
2023-04-20,20,12.100000000000025,52.996,6.0,2.0,2.8843741416931152,1.0506988870293683,NE,8.0,7.0,7.0,7.0,0.0
2023-04-20,21,9.199853515625025,51.93480197143555,6.0,2.0,0.9375,0.2518759056608169,NE,3.0,2.0,2.0,0.0,0.0
2023-04-20,22,6.911035156250023,53.079264541625975,6.0,3.0,1.2253981232643127,1.295626066055729,E,7.0,7.0,7.0,0.0,0.0
2023-04-20,23,4.685449218750023,51.67845323181152,6.0,3.0,1.072117630392313,0.6718607203807517,E,0.0,0.0,0.0,0.0,0.0
2023-04-21,0,3.708398437500023,53.14423587036133,6.0,4.0,1.6239996626973152,0.5236816164192961,NW,0.0,0.0,0.0,0.0,0.0
2023-04-21,1,2.6620117187500227,52.50416831970215,6.0,4.0,1.234375,0.9515575734708216,NE,0.0,0.0,0.0,0.0,0.0
2023-04-21,2,2.1649414062500227,52.676,6.0,4.0,0.7221801280975342,0.5720834290418906,NE,0.0,0.0,0.0,0.0,0.0
2023-04-21,3,1.4862304687500227,52.45437133789064,6.0,5.0,0.9277195781469344,0.7835942511395031,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,4,1.0865722656250227,51.48639013671875,6.0,5.0,1.0872066281735897,0.9241473494057836,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,5,0.5697265625000227,50.59999951171875,6.0,5.0,1.0730424225330353,1.013819973857546,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,6,0.8773437500000227,52.58399951171875,6.0,5.0,1.5274360179901123,1.3562169050560873,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,7,3.633203125000023,49.95999951171875,5.0,4.0,1.8760104179382324,1.3982025133495837,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,8,8.366357421875023,48.6236171875,5.0,3.0,2.5491260290145874,0.7983111783147379,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,9,12.267724609375025,51.592,5.0,3.0,2.756637692451477,1.3860507371804889,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,10,14.123681640625025,51.656,5.0,2.0,3.966036081314087,2.0707707772766595,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,11,15.240869140625025,47.62860424804688,5.0,2.0,4.190977692604065,2.1126900096058097,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,12,16.071923828125023,34.31426831054687,5.0,2.0,5.175207078456879,2.3264839955556327,S,0.0,1.0,0.0,0.0,0.0
2023-04-21,13,16.652490234375023,52.77860424804688,5.0,1.0,6.0546875,2.065320424569009,S,3.0,3.0,0.0,0.0,0.0
2023-04-21,14,17.368798828125023,38.33450073242188,5.0,1.0,6.4296875,2.4426901701796666,SE,1.0,1.0,0.0,0.0,0.0
2023-04-21,15,17.826562500000023,43.32731071472168,5.0,1.0,6.7118799686431885,2.4399480385334638,SE,1.0,1.0,1.0,0.0,0.0
2023-04-21,16,18.141992187500023,49.87655419921875,5.0,1.0,6.215743243694305,2.7911742715330066,SE,0.0,0.0,0.0,0.0,0.0
2023-04-21,17,18.303369140625023,51.556362548828126,5.0,1.0,5.765572190284729,2.6205640553443605,SE,0.0,0.0,0.0,0.0,0.0
2023-04-21,18,17.778466796875023,45.4924150390625,5.0,1.0,4.78125,1.5733847351630028,S,0.0,0.0,0.0,0.0,0.0
2023-04-21,19,16.337792968750023,53.1585439453125,5.0,1.0,3.5410763025283813,1.357549098894976,SW,0.0,0.0,0.0,0.0,0.0
2023-04-21,20,13.994042968750025,53.55507861328125,5.0,2.0,3.877273440361023,1.9604998580474653,W,0.0,0.0,0.0,0.0,0.0
2023-04-21,21,11.142480468750025,37.51504345703125,5.0,3.0,2.4375,1.5291455517132777,W,0.0,0.0,0.0,0.0,0.0
2023-04-21,22,8.762841796875023,52.67090406799317,5.0,4.0,1.4976658709347248,1.4875801347219229,W,0.0,0.0,0.0,0.0,0.0
2023-04-21,23,7.012597656250023,51.35319360351563,5.0,5.0,1.7516863346099854,1.5565666706910977,NW,0.0,0.0,0.0,0.0,0.0
2023-04-22,0,6.003808593750023,48.80462622070313,5.0,5.0,1.8247397169470787,1.6700491402540083,NW,0.0,0.0,0.0,0.0,0.0
2023-04-22,1,4.679589843750023,50.643585556030274,5.0,5.0,1.472899615764618,1.2245722035308455,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,2,3.819970703125023,53.44336547851562,5.0,5.0,1.253624603152275,0.8358424036886428,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,3,2.9083496093750227,52.71471768188477,5.0,6.0,1.0849846005439758,0.6658027376228486,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,4,2.4483886718750227,55.55763204956055,5.0,6.0,1.001740675419569,0.5384299677364959,NW,0.0,0.0,0.0,0.0,0.0
2023-04-22,5,2.1349121093750227,54.63745413208008,5.0,6.0,1.2784030437469482,0.9593154469191284,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,6,2.3028808593750227,51.834786376953126,5.0,6.0,0.7020328640937805,0.4970814952830846,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,7,5.250634765625023,50.89575634765625,5.0,5.0,0.4829152375459671,0.2753310711592114,SE,1.0,1.0,0.0,0.0,0.0
2023-04-22,8,8.578027343750023,44.052512451171886,5.0,4.0,0.6750725135207176,0.3453415915996049,SE,0.0,0.0,0.0,0.0,0.0
2023-04-22,9,11.291406250000025,49.70654150390625,4.0,3.0,1.4655975326895714,0.3739615788925642,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,10,14.565576171875025,39.8512626953125,4.0,2.0,1.846858263015747,0.7316959851406729,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,11,16.529199218750023,46.55034228515625,4.0,2.0,3.276294231414795,1.3569692644079785,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,12,17.767968750000023,50.863453125,4.0,1.0,5.3571457862854,1.995778200237736,NE,0.0,0.0,0.0,0.0,0.0
2023-04-22,13,18.542382812500023,52.38876098632812,4.0,1.0,6.213649868965149,2.5261705359305173,NE,1.0,1.0,1.0,0.0,0.0
2023-04-22,14,19.225488281250023,48.507576171875,4.0,1.0,6.197068572044373,3.1520078414523263,NE,0.0,0.0,0.0,0.0,0.0
2023-04-22,15,19.458398437500023,46.70551611328125,4.0,1.0,6.800060987472534,2.7240338436434346,NE,0.0,0.0,0.0,0.0,0.0
2023-04-22,16,19.770654296875023,50.16608276367188,4.0,1.0,6.389622926712036,2.787681068554766,NE,0.0,0.0,0.0,0.0,0.0
2023-04-22,17,19.444482421875023,52.30307104492188,4.0,1.0,6.617794513702393,4.00013934537124,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,18,17.862207031250023,52.82997729492188,4.0,1.0,6.137071847915649,3.387255451962056,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,19,15.975244140625025,52.84346923828125,4.0,1.0,6.764161586761475,2.5873009262203595,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,20,13.924707031250025,49.07562573242189,4.0,2.0,5.473645925521851,2.607247893992639,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,21,11.612695312500025,51.03557592773438,4.0,3.0,4.383614122867584,2.371581380200974,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,22,10.080712890625025,51.63314859008789,4.0,3.0,3.9647003412246704,2.1606681597289934,N,0.0,0.0,0.0,0.0,0.0
2023-04-22,23,8.844628906250023,51.74349755859375,4.0,3.0,3.7265625,1.7223828807327108,N,0.0,0.0,0.0,0.0,0.0
2023-04-23,0,7.683007812500023,51.83284936523437,4.0,4.0,3.128812792245298,1.766679632750711,N,6.0,0.0,6.0,6.0,0.0
2023-04-23,1,6.517724609375023,51.68374076843261,4.0,4.0,2.697586763650179,1.502242089179996,N,1.0,0.0,1.0,0.0,0.0
2023-04-23,2,5.614892578125023,52.26,4.0,4.0,1.932560559362173,1.410567942896991,NW,5.0,0.0,5.0,0.0,0.0
2023-04-23,3,5.463037109375023,51.369696182250976,4.0,5.0,2.7764333486557007,1.1435332727183365,NW,7.0,0.0,0.0,7.0,0.0
2023-04-23,4,4.901757812500023,53.32088153076172,4.0,5.0,3.265625,2.0706698014244087,S,8.0,0.0,2.0,8.0,0.0
2023-04-23,5,3.695214843750023,52.91477795410156,4.0,5.0,2.222081560641527,0.1940860633483083,S,4.0,5.0,5.0,0.0,0.0
2023-04-23,6,3.0658203125000227,49.26870468139648,4.0,6.0,1.580626118928194,1.0741352926693193,SE,5.0,5.0,5.0,0.0,0.0
2023-04-23,7,4.804345703125023,44.44830612182617,4.0,5.0,2.0114885307848454,1.1870988460438572,S,7.0,7.0,7.0,7.0,0.0
2023-04-23,8,5.684228515625023,45.27308436584472,4.0,5.0,2.109375,0.4647842557641107,SW,5.0,5.0,6.0,6.0,0.0
2023-04-23,9,6.738183593750023,45.22049975585937,4.0,5.0,2.538114786148072,0.568360306063378,N,2.0,2.0,2.0,2.0,0.0
2023-04-23,10,9.263085937500025,47.70924118041992,4.0,4.0,2.0284491777420044,0.9857025497663578,W,5.0,5.0,5.0,5.0,0.0
2023-04-23,11,13.161523437500025,41.892,4.0,3.0,3.677943170070648,1.6015092874308274,W,4.0,0.0,0.0,5.0,0.0
2023-04-23,12,15.861230468750025,46.96349559020996,4.0,2.0,7.046321272850037,4.082143940150755,N,7.0,0.0,0.0,8.0,0.0
2023-04-23,13,16.702539062500023,39.56456755065918,4.0,2.0,6.821870684623718,4.21660502078934,NW,8.0,0.0,8.0,8.0,0.0
2023-04-23,14,17.174707031250023,36.836,4.0,1.0,8.31246280670166,5.795835795822394,NW,8.0,0.0,8.0,8.0,0.0
2023-04-23,15,16.535058593750023,45.02878544616699,3.0,2.0,7.81221815943718,5.623550726473464,NW,8.0,0.0,8.0,8.0,0.0
2023-04-23,16,15.988427734375025,51.01582666015625,3.0,2.0,7.720604538917541,5.415738370156209,NW,8.0,0.0,8.0,8.0,0.0
2023-04-23,17,15.838769531250025,48.07344946289063,3.0,2.0,6.780970811843872,4.635745590149638,NW,7.0,0.0,7.0,7.0,0.0
2023-04-23,18,15.281884765625025,49.80874371337891,3.0,2.0,7.604273021221161,4.229221510341561,NW,7.0,0.0,7.0,7.0,0.0
2023-04-23,19,13.999169921875025,51.02973393249512,3.0,2.0,7.452177226543426,3.4944304593191795,NW,8.0,0.0,8.0,8.0,0.0
2023-04-23,20,12.704003906250025,34.15702500915528,3.0,3.0,5.5,2.4365724627873604,N,8.0,8.0,8.0,8.0,0.0
2023-04-23,21,9.698876953125025,14.954732345581055,3.0,5.0,3.9988372921943673,3.017025515087903,N,8.0,8.0,8.0,8.0,3.0
2023-04-23,22,8.230615234375023,10.911477020263671,3.0,6.0,3.674367666244507,1.4908306193704426,E,8.0,8.0,8.0,8.0,3.0
2023-04-23,23,6.04541931152346,16.452724212646483,3.0,6.0,5.6171875,3.957579225642095,SE,8.0,8.0,8.0,8.0,3.0
2023-04-24,0,4.472711181640648,42.085794006347655,3.0,6.0,6.756266832351685,3.4618445194757856,SE,8.0,8.0,8.0,8.0,3.0
2023-04-24,1,3.944482421875023,47.428,3.0,6.0,5.030497524887323,2.018986626053556,SE,8.0,8.0,8.0,0.0,3.0
2023-04-24,2,3.62177429199221,33.59423669433594,3.0,6.0,3.359375,1.878210784563618,SE,8.0,8.0,2.0,0.0,0.0
2023-04-24,3,3.202310180664085,26.468,3.0,6.0,3.034320890903473,1.5594134157451116,SE,8.0,8.0,0.0,0.0,0.0
2023-04-24,4,3.017251586914085,19.69196125793457,3.0,6.0,3.0731677412986755,1.44462902631832,SE,8.0,8.0,0.0,0.0,0.0
2023-04-24,5,2.727380371093716,13.348,3.0,6.0,3.825472440570593,1.9955578396232456,S,8.0,8.0,0.0,0.0,0.0
2023-04-24,6,2.7148681640625227,12.772,4.0,6.0,3.680523097515106,2.1391089385805446,S,8.0,8.0,0.0,0.0,0.0
2023-04-24,7,2.6815124511718977,7.780446792602539,4.0,6.0,2.9526724219322205,2.008569481624197,S,8.0,8.0,0.0,0.0,0.0
2023-04-24,8,2.7400909423828352,4.004,4.0,6.0,3.087903678417206,2.328797278733996,S,8.0,8.0,0.0,0.0,0.0
2023-04-24,9,2.8670898437500227,8.068,4.0,6.0,3.514027949422598,2.4713522044515157,SW,8.0,8.0,0.0,0.0,0.0
2023-04-24,10,3.4701171875000227,39.396,4.0,6.0,3.0028169751167297,2.3292467377031167,SW,8.0,8.0,8.0,0.0,0.0
2023-04-24,11,3.921533203125023,26.148,4.0,6.0,3.5190847516059875,1.904635664868341,SW,8.0,8.0,8.0,0.0,0.0
2023-04-24,12,4.446679687500023,47.908,4.0,6.0,4.0,2.097483042360203,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,13,4.901757812500023,57.3063191986084,4.0,5.0,4.761808097362518,2.5925924287664195,W,8.0,8.0,8.0,8.0,0.0
2023-04-24,14,5.289208984375023,52.23526698303223,4.0,6.0,4.444607496261597,2.7205563535629147,W,8.0,8.0,8.0,8.0,0.0
2023-04-24,15,5.023583984375023,49.472060546875,4.0,6.0,5.400210082530975,3.0334356608884816,W,8.0,8.0,8.0,8.0,0.0
2023-04-24,16,4.896142578125023,48.232665283203126,4.0,5.0,6.07234513759613,3.156377996039498,W,8.0,8.0,8.0,8.0,0.0
2023-04-24,17,4.610009765625023,35.86608879089356,4.0,5.0,6.6630589962005615,3.467090194623416,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,18,4.161523437500023,50.628,4.0,5.0,6.109375,3.721173243915408,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,19,3.690820312500023,53.72129473876953,4.0,5.0,7.408497154712677,3.567269251305376,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,20,3.1119628906250227,59.22511598205566,4.0,5.0,6.4453125,3.398272156620263,W,8.0,8.0,8.0,8.0,0.0
2023-04-24,21,2.9242187500000227,47.96745704650879,4.0,6.0,5.674643218517304,3.136156251071513,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,22,2.7884765625000227,44.055836959838864,4.0,6.0,4.982687093317509,3.0287920075472354,SW,8.0,8.0,8.0,8.0,0.0
2023-04-24,23,2.7801757812500227,30.63563255310058,4.0,6.0,5.03338835388422,2.8557311217617167,SW,8.0,8.0,8.0,8.0,0.0
2023-04-25,0,2.8515411376953352,22.902692276000977,4.0,6.0,5.079920768737793,3.2206015459935498,SW,8.0,8.0,8.0,8.0,0.0
2023-04-25,1,2.7491394042968977,24.612,3.0,6.0,5.585704147815704,2.6692121933424384,SW,8.0,8.0,8.0,8.0,0.0
2023-04-25,2,2.54676208496096,39.5182696685791,3.0,6.0,5.2444703578948975,3.0322003184187416,SW,8.0,8.0,8.0,8.0,0.0
2023-04-25,3,2.2254119873047102,20.74020266723633,3.0,6.0,5.53125,2.638316754757218,SW,8.0,8.0,8.0,8.0,0.0
2023-04-25,4,1.7247100830078352,6.356549835205078,3.0,6.0,5.190421178936958,2.312607472883635,SW,8.0,8.0,8.0,8.0,2.0
2023-04-25,5,1.7002655029297102,8.32620980834961,3.0,6.0,4.1875,3.0600708793778675,SW,8.0,8.0,8.0,8.0,2.0
2023-04-25,6,1.7320648193359602,12.085280075073245,3.0,6.0,5.179370116442442,3.535790169191495,S,8.0,8.0,8.0,8.0,2.0
2023-04-25,7,2.08313903808596,12.758647415161132,3.0,6.0,4.0703125,2.9530457333353244,S,8.0,8.0,8.0,8.0,2.0
2023-04-25,8,2.3888183593750227,11.60962567138672,3.0,6.0,4.147242069244385,2.276759805063465,SW,8.0,8.0,8.0,8.0,2.0
2023-04-25,9,2.7501464843750227,11.988918212890622,3.0,6.0,3.899514675140381,2.243521146913156,SW,8.0,8.0,8.0,8.0,3.0
2023-04-25,10,3.3863769531250227,42.897654998779295,3.0,6.0,2.276613116264344,1.3539356214333804,SW,8.0,8.0,8.0,8.0,3.0
2023-04-25,11,3.985986328125023,6.599650894165039,3.0,6.0,2.0593206882476807,0.6494323680839479,SE,8.0,8.0,8.0,8.0,0.0
2023-04-25,12,4.967431640625023,19.012,3.0,6.0,2.0258140973746777,0.4340874587932733,NE,8.0,8.0,8.0,0.0,0.0
2023-04-25,13,6.004785156250023,40.50274530029297,3.0,6.0,3.3520322777330875,1.2624254391246197,NE,8.0,8.0,0.0,0.0,0.0
2023-04-25,14,6.883935546875023,45.09599220275879,3.0,6.0,3.1822201013565063,1.4975864681762638,NE,8.0,8.0,0.0,0.0,0.0
2023-04-25,15,7.011865234375023,49.86202827453613,3.0,5.0,3.484375,1.505370652394868,NE,8.0,8.0,0.0,0.0,0.0
2023-04-25,16,7.711816406250023,47.28833699035645,3.0,5.0,2.4453125,0.2884969379909977,N,8.0,8.0,8.0,0.0,0.0
2023-04-25,17,8.439843750000023,43.161478622436526,3.0,5.0,2.1171875,1.5418091221914156,SW,8.0,8.0,0.0,0.0,0.0
2023-04-25,18,8.267480468750023,46.04070895385742,3.0,5.0,2.2318612337112427,2.119119514401117,SW,8.0,8.0,0.0,0.0,0.0
2023-04-25,19,7.516259765625023,24.36075569152832,3.0,6.0,2.640625,2.045460990014867,SW,8.0,8.0,8.0,0.0,0.0
2023-04-25,20,7.214013671875023,33.466630401611326,3.0,6.0,3.2886109948158264,2.054691425257308,SW,8.0,8.0,8.0,0.0,0.0
2023-04-25,21,6.829492187500023,34.11851377868653,3.0,6.0,4.375246651470661,2.261305843798129,SW,8.0,8.0,8.0,0.0,0.0
2023-04-25,22,6.647119140625023,20.262354202270508,3.0,6.0,4.209964096546173,2.306659138984458,SW,8.0,8.0,8.0,0.0,0.0
2023-04-25,23,6.172021484375023,13.102249267578124,3.0,6.0,4.506363093852997,1.8943474772059352,W,8.0,8.0,8.0,0.0,0.0
2023-04-26,0,5.567285156250023,8.912889511108398,3.0,6.0,3.3515625,1.679799561655879,W,8.0,8.0,0.0,0.0,0.0
2023-04-26,1,5.212304687500023,2.533066299438477,3.0,6.0,2.8159242272377014,1.4991088697341053,W,8.0,8.0,0.0,0.0,0.0
2023-04-26,2,5.003076171875023,1.5855138092041017,3.0,6.0,2.724750693887472,1.293129473973243,W,8.0,8.0,8.0,0.0,0.0
2023-04-26,3,4.892724609375023,1.828,3.0,6.0,2.124869406223297,1.578455093992163,SW,8.0,8.0,8.0,0.0,0.0
2023-04-26,4,4.650048828125023,1.828,3.0,6.0,3.234375,0.7548834653098547,W,8.0,8.0,2.0,0.0,0.0
2023-04-26,5,4.708154296875023,0.5374374084472656,3.0,6.0,1.9725433513522148,0.9666196527109232,SW,8.0,8.0,8.0,0.0,0.0
2023-04-26,6,4.899804687500023,0.932,3.0,6.0,2.116805862635374,0.6116321148284876,W,8.0,8.0,8.0,0.0,0.0
